Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Guatemala,GTM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,,17,,,,,,,,,4.1,,3.1,,,,,,3.5,,,,,,,,2.3,,,,,,,,,3.4,
Guam,GUM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ingreso alto,HIC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.6,0.6,0.4,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.2,0.2,0.4,0.3,0.3
"Hong Kong, Región Administrativa Especial",HKG,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,25.5,17.5,14.6,12.1,13.9,14.6,17,10.7,15.6,15.5,,11.5,12.9,15.8,15.2,15.8,13.1,8.8,8.7,6.7,7.4,8.2,9.8,8,7.1,7,8.1,7.6,7.8,6.9,,,,7,6.3
Países pobres muy endeudados (PPME),HPC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croacia,HRV,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,,,0,,,,0,0.7,0.9,0.4,0.6,0.5,0.6,0.4,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.1,
Haití,HTI,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,,,,,,,,,,,14.9,,,,,,,,,,,,
Hungría,HUN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1.2,,0,0.8,,,,0.1,0.2,0,0,0,0,0.1,0.5,0.1,0.1,0,0,0,0.1,0.2,0.1,0.5,0.4,0.9,0.5,,,,,,,
Sólo BIRF,IBD,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRF y la AIF,IBT,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total de la AIF,IDA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,28.7,28.4,28,27.9,27.4,27.1,26.2,25.7,25.7,25.4,25.2,24.4,23.7,22.6,20.9,19.9,18.9,17.8,16.7,16.4,15.3,14.8,14.2,13,12.8,12.7,12.7,12.5,12.3,12.2,13,13,12.8,12.8,12.7
mezcla de la AIF,IDB,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,40.7,,,31.7,,,31.3,,,24.6,,35.9,21.5,21.4,19.7,11.7,11.5,12,10.2,13.1,10.8,9.6,9.6,8.3,7.3,5.6,5.8,5.3,4.6,3.7,3,2.5,2,1.7,1.5,1.3,1.1,0.8
Sólo AIF,IDX,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isla de Man,IMN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,18.3,,,,,,14.1,,,,14,,,,,,11.5,,,,,,,,,,,11,,,,,7.3,,5.3,,,,,,,,,,,0.8,,
No clasificado,INX,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.2,0.2,0.1,,,,0.1,,0.1,0.1,0,0,0.2,0.1,0.1,0.4,0.4,0.4,0.2,0.5,0.3,0.3,0.1,0.2,0,0,0.1,0.1,0.1,0.1,
"Irán, República Islámica del",IRN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,6.5,,,,3.8,,,,3.8,,,,,,,1,1,,,1.3,,0.5,0.3,0.4,0.7,0.6,0.6,0.5,0.7,0.9,1,0.8,0.6,0.5,
Iraq,IRQ,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,0.1,,,,,,,,,,,0.1,
Islandia,ISL,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0.2,0.1,,,,,
Israel,ISR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.2,,,,,,0.1,,,,,0.3,,,,0.1,0.4,0.3,0.4,0.4,0.2,0.3,0.3,0.3,0.2,0.2,0.4,0.3,0.3,0.3,0.1,0.3,0.3,0.4,0.4,0.2,,,
Italia,ITA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,0.1,0.3,0.2,0.1,0,0,0.2,0,,0.2,0.8,,0,,0.2,,0.9,,0.5,,,1.4,,1.1,,1.2,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.9,0.9,0.9,1.1,0.9,1.4,1.2,1.1,1,0.8,0.6,0.6,0.5,0.7,
Jamaica,JAM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,2.7,,,5.7,,,2,,,1.6,,,1.7,,1.1,,,,,,,,,,,,,,0.1,,,0.3,,,
Jordania,JOR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,0.2,,,,0,,0,,0,,,,,,,,,,,,,,
Japón,JPN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.5,0.3,0.2,0.8,0.5,0.4,0.2,0.3,0.3,0.5,0.6,0.5,,,,
Kazajstán,KAZ,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,3.8,,,,,5.7,3.9,2.7,1.4,3.8,0.4,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,,,
Kenya,KEN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,,11.6,,,10.1,,,,,,,,16.6,,,,,,,,,,12,,,,,13.7,13.9,14.1,,
Kirguistán,KGZ,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,23.3,20.3,19.4,16.2,8.3,9.3,6.1,5.9,2.9,1.7,3,1.5,2.2,2.5,1.2,2,1.3,1.3,0.9,0.8,1.5,0.9,0.6,0.3,
Camboya,KHM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,1,,,,,
Saint Kitts y Nevis,KNA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corea, República de",KOR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,0.3,,0.2,,0.2,,0.1,0.1,0.1,0,0,0,,,
Kuwait,KWT,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
América Latina y el Caribe (excluido altos ingresos),LAC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Democrática Popular Lao,LAO,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,,,20.5,,,,,11.4,,,,,9.2,,,,,5,,,,,,3.3,,,,,,
Líbano,LBN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1.1,,
Liberia,LBR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,,,,,,,8.7,,9.9,,,,,,,,
Libia,LBY,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Lucía,LCA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
América Latina y el Caribe,LCN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,8,8.3,9.8,9.5,8.8,6.4,7.9,8.4,8.1,8.7,8.3,8.4,8.4,8.1,7.6,8.4,8.3,8.2,8.3,7.7,7.5,6.8,6.6,6,5.7,4.7,4,3.7,3.5,3.1,2.8,2.6,2.3,2.2,2,2.1,2.1,2.1,2.1,2,2.3,1.8,1.6,1.6
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Países de ingreso bajo,LIC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,31.3,30.5,29.6,28.6,27.4,26.1,26.1,24.6,24.1,22.9,22.4,22.4,22.8,23.2,23.4,,,24.5,24.6,24.1,24,
Liechtenstein,LIE,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,4.9,,,,,4.9,,,,,,,4.5,,,,2.3,,,1.5,,,1.1,,,,0.6,,,0.4,,,,,
Países de ingreso mediano bajo,LMC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,19.4,18.9,18.2,18,17.8,17.8,17.9,17.7,17.4,17.2,16.7,16.1,15.8,15.2,15,14.5,,,,,,13.6,13.1,12.4,11.8,10.9,9.9,9.3,8.7,7.7,7.1,6.6,5.7,5.2,,,,,,3.9,3.7,3.6,3.5,3.3
Ingreso mediano y bajo,LMY,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,29.8,28.7,27.3,25.5,24.2,23.2,22.5,21.1,23.1,22.6,22.1,21.5,20.9,19.3,18.2,17.2,17.2,17.5,16.9,16.3,15.6,14.5,13.4,12.3,11.2,10.5,9.7,9.1,8.6,7.7,6.9,6.3,5.2,4.9,4.7,4.5,4.3,4.1,4.1,4.4,4.4,4.2,4.2,4.2
Lesotho,LSO,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,,,,,,,,36.3,,,,,,,,42.9,,,,,,,,,,,,,,,17,,,,,,,
avanzada del dividendo demográfico,LTE,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lituania,LTU,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,0,,0.2,0.2,0.2,0.3,0.2,0.1,1.7,1.1,0.9,0.9,0.9,1.4,1.1,0.5,0.7,0.5,0.8,0.6,0.8,0.8,0.5,0.4,0.2,0.2,0.4,0.7,
Luxemburgo,LUX,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0,0,0.1,0,
Letonia,LVA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.2,0.8,1.1,0.9,,,,0.4,0.3,1.6,1.5,1,0.4,0.7,1.2,1,0.6,0.7,0.8,0.5,0.4,0.4,0.4,0.2,0.2,0.3,0.3,0.2,0.3,
"Región Administrativa Especial de Macao, China",MAC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isla de San Martín (parte francesa),MAF,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marruecos,MAR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,2.3,,,,,,,,4.2,,4,,,,,,2.1,,,,,,,0.7,,,,,,,,,,,
Mónaco,MCO,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República de Moldova,MDA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,10.6,14.8,13.2,9.7,5.1,2,2.6,4.3,0.8,0.4,0.3,0.2,0.2,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,
Madagascar,MDG,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,27.7,,,,,,,,,,,,,43.4,,,,41,,39.6,,24.4,,,,19.2,,,,,26.5,,29.3,,,,,,,,,27.6,,,
Maldivas,MDV,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,3.2,,,,,,,0,,,0,,,,,
"Oriente Medio, Norte de África, Afganistán y Pakistán",MEA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,15.2,14.8,14.4,14.2,13.9,13.7,13.4,11.2,8.9,8.8,7.3,7.4,6.1,5.9,6.4,6.6,6.7,6.9,6.7,5.9,5.1,4.7,4.3,3.9,3.3,3.4,2.9,2.8,2.7,2.5,2.5,2.6,2.7,2.7,2.7,2.8,,,,,
México,MEX,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,4.9,,,4,,4.3,,7.6,,8.3,,5.8,,4,,3.9,4.2,2.9,,3.3,,2.6,,2.2,,2.1,,1.2,,1,,1.2,,0.6,,
Islas Marshall,MHL,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,
 Ingreso mediano,MIC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macedonia del Norte,MKD,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,2.4,,0.6,0.6,0.3,0.8,1.1,,0.3,5.5,6.7,5.1,3.8,2.6,2.5,2.9,2.2,2.4,1.7,1.5,,,,,
Malí,MLI,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,,,,,,,31.1,,,,,25.7,,,23.6,,,,,,,,,7.2,,,9.6,,,
Malta,MLT,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.1,0.3,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0,0.1,,
Myanmar,MMR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,1.8,,,,,,,
Oriente Medio y Norte de África (excluido altos ingresos),MNA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0,0,0.1,1.9,1.6,0.9,0.7,1.7,2.1,1.5,0.9,1,1.2,,,
Mongolia,MNG,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,12.8,,,,4.7,,,,,0.7,,,0.5,0.3,0.2,,0.1,,0.3,,0.3,,,,0.1,,
Mariana,MNP,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,,,,,,50.9,,,,,,42.3,,,,,,38.1,,,,,45.8,,,44.7,,
Mauritania,MRT,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,20.5,,10.3,,,,,9.6,,,,8,,,,5.2,,,,,,2.8,,,,,2.5,,,,,
Mauricio,MUS,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,0.1,,,,,,,
Malawi,MWI,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,,,,,32.4,,,,,,34.8,,,,,,30.4,,,33.8,,,,,
Malasia,MYS,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0.7,,0.5,,,0.6,,,0.7,,0.1,,,,,,0.7,,,0.4,,0.3,,,0.1,,0,,0,,,0,,,0,,,
América del Norte,NAC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.5,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.8,0.7,0.7,0.8,0.7,0.6,0.1,0.1,0.8,0.7,0.7
Namibia,NAM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,,,,,,,,,,18.7,,,,,,13.6,,,,,,8.5,,,,,,,,,
Nueva Caledonia,NCL,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Níger,NER,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,,52.4,,,,,,,,,,,45.2,,39.6,,,,24,,,22.2,,,,19.7,,,18.6,,,
Nigeria,NGA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,,,,,,,26.1,,,,29.7,,,,,,,20.6,,,,,,,11.9,,11.4,,,10.8,,,10.4,,,,13,,
Nicaragua,NIC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,,,,15.1,,,9.4,,,,4.6,,,,4.1,,,,,1.8,,,,,,,,,,
Países Bajos,NLD,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,0.3,,,0.7,,,0.8,,,,,,0.2,,,,,0.1,0.1,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0,,,
Noruega,NOR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.1,,,,,0.3,,,,0.3,,,,,0.2,,,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.1,
Nepal,NPL,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,35.6,,,,,,,,,,,27.7,,,,,,,,19.7,,,,,,,4.4,,,,,,,,,,,,0.3,,
Nauru,NRU,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,
Nueva Zelandia,NZL,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miembros OCDE,OED,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omán,OMN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otros Estados pequeos,OSS,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistán,PAK,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,,,34,,,,,,10.4,,13.8,,,15.3,,,9.7,9.5,,7.2,,,4.8,4.8,,3.8,,2.8,,,2.7,,,,,,
